"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NCA","Nuveen California Municipal Value Fund, Inc.","10.63","292058920.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NTC","Nuveen Connecticut Premium Income Municipal Fund","13.481","195932530.456","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"JCE","Nuveen Core Equity Alpha Fund","13.19","211326038.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jce",
"JQC","Nuveen Credit Strategies Income Fund","8.49","1152661745.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jqc",
"CFD","Nuveen Diversified Commodity Fund","8.94","80880537.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfd",
"JDD","Nuveen Diversified Dividend and Income Fund","11.61","229203842.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jdd",
"NVG","Nuveen Dividend Advantage Municipal Income Fund","15.27","3092982706.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvg",
"DIAX","Nuveen Dow 30SM Dynamic Overwrite Fund","14.19","512051116.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/diax",
"JMF","Nuveen Energy MLP Total Return Fund","12.63","498199797.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmf",
"NZF","Nuveen Enhanced Municipal Credit Opportunities Fun","15.05","2138994885.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzf",
"NEV","Nuveen Enhanced Municipal Value Fund","15.5901","382482914.3205","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nev",
"JPW","Nuveen Flexible Investment Income Fund","16.47","60918412.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpw",
"JFR","Nuveen Floating Rate Income Fund","10.94","603551223.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jfr",
"JRO","Nuveen Floating Rate Income Opportuntiy Fund","11.06","425575328.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jro",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","13.61","143576149.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"JGH","Nuveen Global High Income Fund","15.55","361258766.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jgh",
"JHA","Nuveen High Income 2020 Target Term Fund","10.27","301089595.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jha",
"JHY","Nuveen High Income 2020 Target Term Fund","10.2398","140128980.1724","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhy",
"JHD","Nuveen High Income December 2019 Target Term Fund","10.23","276723546","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhd",
"JHB","Nuveen High Income November 2021 Target Term Fund","10.06","503000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jhb",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","16.55","103992007.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","14.2","55720459.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","13.79","646884211.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nid",
"CTF","Nuveen Long/Short Commodity Total Return Fund","13.55","221486132","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ctf",
"NMY","Nuveen Maryland Premium Income Municipal Fund","13.52","316025457.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy",
"NMT","Nuveen Massachusetts Premium Income Municipal Fund","15","140213040","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt",
"NUM","Nuveen Michigan Quality Income Municipal Fund","14.3599","298842256.2313","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/num",
"NMS","Nuveen Minnesota Municipal Income Fund","17.0701","95119837.7207","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nms",
"NOM","Nuveen Missouri Premium Income Municipal Fund","16.21","37901703.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nom",
"JLS","Nuveen Mortgage Opportunity Term Fund","24","381322008","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jls",
"JMM","Nuveen Multi-Market Income Fund","7.42","70210637","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmm",
"NHA","Nuveen Municipal 2021 Target Term Fund","10.101","86984337.258","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nha",
"NMZ","Nuveen Municipal High Income Opportunity Fund","13.79","792540176.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmz",
"NMI","Nuveen Municipal Income Fund, Inc.","12.98","107836477.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmi",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","18.65","681926321.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NXJ","Nuveen New Jersey Dividend Advantage Municipal Fund","14.39","612793530.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxj",
"NJV","Nuveen New Jersey Municipal Value Fund","16.75","25963103","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/njv",
"NRK","Nuveen New York AMT-Free Municipal Income Fund","13.49","1181973618.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NAN","Nuveen New York Dividend Advantage Municipal Fund","14.5067","451543464.8582","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nan",
"NYV","Nuveen New York Municipal Value Fund 2","15.5955","36643373.946","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nyv",
"NNY","Nuveen New York Municipal Value Fund, Inc.","10.11","153612351","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nny",
"NNC","Nuveen North Carolina Premium Income Municipal Fund","13.91","228381446.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnc",
"NUO","Nuveen Ohio Quality Income Municipal Fund","15.71","290979913.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nuo",
"NQP","Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.","14.33","541026871.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nqp",
"NPN","Nuveen Pennsylvania Municipal Value Fund","17.48","21316108.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/npn",
"JPI","Nuveen Preferred and Income Term Fund","24.1","548379762.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpi",
"JPC","Nuveen Preferred Income Opportunites Fund","9.77","946686200.89","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jpc",
"NAD","Nuveen Quality Municipal Income Fund","14.36","2899029354.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nad",
"JPS","Nuveen Quality Preferred Income Fund 2","9.39","1913749899.09","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jps",
"JRI","Nuveen Real Asset Income and Growth Fund","16.76","163454414","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jri",
"JRS","Nuveen Real Estate Fund","11.2","323595675.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jrs",
"BXMX","Nuveen S&P 500 Buy-Write Income Fund","12.8","1325498227.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bxmx",
"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","13.37","215959981.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spxx",
"NIM","Nuveen Select Maturities Municipal Fund","10.5799","131655016.5919","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nim",
"NXP","Nuveen Select Tax Free Income Portfolio","14.76","244577775.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxp",
"NXQ","Nuveen Select Tax Free Income Portfolio II","14.0866","249526186.7582","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxq",
"NXR","Nuveen Select Tax Free Income Portfolio III","14.78","192813376.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxr",
"NSL","Nuveen Senior Income Fund","6.43","248338636.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nsl",
"JSD","Nuveen Short Duration Credit Opportunities Fund","16.59","167480794.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jsd",
"JTD","Nuveen Tax-Advantaged Dividend Growth Fund","14.47","209588399.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jtd",
"JTA","Nuveen Tax-Advantaged Total Return Strategy Fund","11.48","158919316.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jta",
"NTX","Nuveen Texas Quality Income Municipal Fund","15.38","154218489.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntx",
"NPV","Nuveen Virginia Premium Income Municipal Fund","14.58","261466741.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/npv",
"NIQ","Nuveenn Intermediate Duration Quality Municipal Term Fund","13.32","174453958.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/niq",
"JMT","Nuven Mortgage Opportunity Term Fund 2","23.28","113403328.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jmt",
"NVEE","NV5 Global, Inc.","31.38","326055584.52","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","58.44","282557984.4","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","66.43","35540050000","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NVR","NVR, Inc.","1616.75","6298793330","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"NXPI","NXP Semiconductors N.V.","102.74","34850499509.76","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","23.92","1544332942.88","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NXTD","NXT-ID Inc.","2.55","1665389.7","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.17","0","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","3.38","155971516.22","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","1.7","56734936.4","33373492","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","10.54","85249153.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OAK","Oaktree Capital Group, LLC","40.4","6258808682.8","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/oak",
"OAS","Oasis Petroleum Inc.","11.41","2058715256.85","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oas",
"OASM","Oasmia Pharmaceutical AB","2.66","2102956.1","790585","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oasm",
"OBLN","Obalon Therapeutics, Inc.","13.92","222072316.32","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/obln",
"OXY","Occidental Petroleum Corporation","74","56530543240","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/oxy",
"OBCI","Ocean Bio-Chem, Inc.","2.83","25885840.2","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","4.66","14734649.72","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","0.898","144477968.188","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OSHC","Ocean Shore Holding Co.","22.54","145551013.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OII","Oceaneering International, Inc.","27.61","2707448555.13","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/oii",
"OCFC","OceanFirst Financial Corp.","19.3","498707059.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","2.79","60965651.52","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"OZM","Och-Ziff Capital Management Group LLC","3.38","1618251763.18","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ozm",
"OCIP","OCI Partners LP","5.85","508935901.5","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ocip",
"OCLR","Oclaro, Inc.","8.36","1236090146.28","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","24.25","140957732.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","6.31","156623854.3","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocul",
"OCLS","Oculus Innovative Sciences, Inc.","4.16","17475228.16","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocls",
"OCLSW","Oculus Innovative Sciences, Inc.","0.2644","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oclsw",
"OCN","Ocwen Financial Corporation","3.55","440153686.7","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ocn",
"OMEX","Odyssey Marine Exploration, Inc.","3.65","27536859.25","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","3.39","1843921696.56","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OFG","OFG Bancorp","9.89","434306680.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","23.01","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","22.91","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","22.58","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofg^d",
"OFS","OFS Capital Corporation","13.47","130582517.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OGE","OGE Energy Corporation","30.08","6007036912","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/oge",
"OHAI","OHA Investment Corporation","3.13","63139586.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","22.45","92993445.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","2.75","88285914.75","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"OIBR.C","Oi S.A.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","32.64","1675840742.4","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","34.63","251427097.92","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/odc",
"ODFL","Old Dominion Freight Line, Inc.","70.87","5871738248.8","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","19.52","211577689.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","14.1","1903570500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","20.1001","99676576.8009","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"ORI","Old Republic International Corporation","18.21","4779134230.32","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ori",
"OSBC","Old Second Bancorp, Inc.","8.13","240279841.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.2204","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OLN","Olin Corporation","20.34","3359438444.88","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oln",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","26.95","1623307189.35","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","21.59","236611135.87","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OMAA","OM Asset Management plc","24.81","0","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/omaa",
"OMAM","OM Asset Management plc","13.96","1677402399.4","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/omam",
"OFLX","Omega Flex, Inc.","38.36","387122291.92","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OHI","Omega Healthcare Investors, Inc.","32.95","6373898084","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ohi",
"OME","Omega Protein Corporation","23.49","523946164.77","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ome",
"OMER","Omeros Corporation","7.8","306486421.8","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","36.45","1318098885.75","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OMC","Omnicom Group Inc.","82.68","19556983584.84","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"OMN","OMNOVA Solutions Inc.","8.51","384027051.13","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"ASGN","On Assignment, Inc.","36.17","1929601283.38","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"ONDK","On Deck Capital, Inc.","5.12","363127546.88","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ondk",
"ON","ON Semiconductor Corporation","11.65","4841170023.75","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/on",
